Date,Close,MA200,Mayer_Multiple,Band_0.5,Band_1,Band_1.5,Band_2,Band_2.5
2022-10-15 00:00:00+00:00,0.48150700330734253,,,,,,,
2022-10-16 00:00:00+00:00,0.47701001167297363,,,,,,,
2022-10-17 00:00:00+00:00,0.4799180030822754,,,,,,,
2022-10-18 00:00:00+00:00,0.4659770131111145,,,,,,,
2022-10-19 00:00:00+00:00,0.45122700929641724,,,,,,,
2022-10-20 00:00:00+00:00,0.4480839967727661,,,,,,,
2022-10-21 00:00:00+00:00,0.46109798550605774,,,,,,,
2022-10-22 00:00:00+00:00,0.46546998620033264,,,,,,,
2022-10-23 00:00:00+00:00,0.46903300285339355,,,,,,,
2022-10-24 00:00:00+00:00,0.45382100343704224,,,,,,,
2022-10-25 00:00:00+00:00,0.461544007062912,,,,,,,
2022-10-26 00:00:00+00:00,0.46937599778175354,,,,,,,
2022-10-27 00:00:00+00:00,0.4624069929122925,,,,,,,
2022-10-28 00:00:00+00:00,0.47398099303245544,,,,,,,
2022-10-29 00:00:00+00:00,0.47041600942611694,,,,,,,
2022-10-30 00:00:00+00:00,0.45845499634742737,,,,,,,
2022-10-31 00:00:00+00:00,0.4659149944782257,,,,,,,
2022-11-01 00:00:00+00:00,0.46457698941230774,,,,,,,
2022-11-02 00:00:00+00:00,0.450874000787735,,,,,,,
2022-11-03 00:00:00+00:00,0.4551349878311157,,,,,,,
2022-11-04 00:00:00+00:00,0.5044040083885193,,,,,,,
2022-11-05 00:00:00+00:00,0.4933300018310547,,,,,,,
2022-11-06 00:00:00+00:00,0.47067001461982727,,,,,,,
2022-11-07 00:00:00+00:00,0.46585699915885925,,,,,,,
2022-11-08 00:00:00+00:00,0.4062420129776001,,,,,,,
2022-11-09 00:00:00+00:00,0.3331809937953949,,,,,,,
2022-11-10 00:00:00+00:00,0.3957050144672394,,,,,,,
2022-11-11 00:00:00+00:00,0.38415899872779846,,,,,,,
2022-11-12 00:00:00+00:00,0.3636769950389862,,,,,,,
2022-11-13 00:00:00+00:00,0.3402960002422333,,,,,,,
2022-11-14 00:00:00+00:00,0.3764060139656067,,,,,,,
2022-11-15 00:00:00+00:00,0.3885209858417511,,,,,,,
2022-11-16 00:00:00+00:00,0.37630099058151245,,,,,,,
2022-11-17 00:00:00+00:00,0.38254401087760925,,,,,,,
2022-11-18 00:00:00+00:00,0.3830629885196686,,,,,,,
2022-11-19 00:00:00+00:00,0.3846989870071411,,,,,,,
2022-11-20 00:00:00+00:00,0.3619450032711029,,,,,,,
2022-11-21 00:00:00+00:00,0.36479899287223816,,,,,,,
2022-11-22 00:00:00+00:00,0.37606099247932434,,,,,,,
2022-11-23 00:00:00+00:00,0.38158100843429565,,,,,,,
2022-11-24 00:00:00+00:00,0.40199199318885803,,,,,,,
2022-11-25 00:00:00+00:00,0.40841200947761536,,,,,,,
2022-11-26 00:00:00+00:00,0.3966290056705475,,,,,,,
2022-11-27 00:00:00+00:00,0.396820992231369,,,,,,,
2022-11-28 00:00:00+00:00,0.39031800627708435,,,,,,,
2022-11-29 00:00:00+00:00,0.39854899048805237,,,,,,,
2022-11-30 00:00:00+00:00,0.4087429940700531,,,,,,,
2022-12-01 00:00:00+00:00,0.39670801162719727,,,,,,,
2022-12-02 00:00:00+00:00,0.3962729871273041,,,,,,,
2022-12-03 00:00:00+00:00,0.3881469964981079,,,,,,,
2022-12-04 00:00:00+00:00,0.390735000371933,,,,,,,
2022-12-05 00:00:00+00:00,0.3895840048789978,,,,,,,
2022-12-06 00:00:00+00:00,0.3920939862728119,,,,,,,
2022-12-07 00:00:00+00:00,0.3837209939956665,,,,,,,
2022-12-08 00:00:00+00:00,0.3945449888706207,,,,,,,
2022-12-09 00:00:00+00:00,0.38915300369262695,,,,,,,
2022-12-10 00:00:00+00:00,0.38669800758361816,,,,,,,
2022-12-11 00:00:00+00:00,0.3817490041255951,,,,,,,
2022-12-12 00:00:00+00:00,0.3873940110206604,,,,,,,
2022-12-13 00:00:00+00:00,0.39510199427604675,,,,,,,
2022-12-14 00:00:00+00:00,0.3864139914512634,,,,,,,
2022-12-15 00:00:00+00:00,0.3782370090484619,,,,,,,
2022-12-16 00:00:00+00:00,0.3519879877567291,,,,,,,
2022-12-17 00:00:00+00:00,0.3548099994659424,,,,,,,
2022-12-18 00:00:00+00:00,0.35027000308036804,,,,,,,
2022-12-19 00:00:00+00:00,0.33886998891830444,,,,,,,
2022-12-20 00:00:00+00:00,0.3493730127811432,,,,,,,
2022-12-21 00:00:00+00:00,0.34602001309394836,,,,,,,
2022-12-22 00:00:00+00:00,0.3495999872684479,,,,,,,
2022-12-23 00:00:00+00:00,0.3542729914188385,,,,,,,
2022-12-24 00:00:00+00:00,0.35217899084091187,,,,,,,
2022-12-25 00:00:00+00:00,0.3463920056819916,,,,,,,
2022-12-26 00:00:00+00:00,0.36572301387786865,,,,,,,
2022-12-27 00:00:00+00:00,0.3681260049343109,,,,,,,
2022-12-28 00:00:00+00:00,0.3565309941768646,,,,,,,
2022-12-29 00:00:00+00:00,0.34284600615501404,,,,,,,
2022-12-30 00:00:00+00:00,0.3450169861316681,,,,,,,
2022-12-31 00:00:00+00:00,0.3399290144443512,,,,,,,
2023-01-01 00:00:00+00:00,0.3387629985809326,,,,,,,
2023-01-02 00:00:00+00:00,0.3485560119152069,,,,,,,
2023-01-03 00:00:00+00:00,0.34382399916648865,,,,,,,
2023-01-04 00:00:00+00:00,0.3477939963340759,,,,,,,
2023-01-05 00:00:00+00:00,0.33803901076316833,,,,,,,
2023-01-06 00:00:00+00:00,0.3446449935436249,,,,,,,
2023-01-07 00:00:00+00:00,0.34426799416542053,,,,,,,
2023-01-08 00:00:00+00:00,0.3453580141067505,,,,,,,
2023-01-09 00:00:00+00:00,0.3493399918079376,,,,,,,
2023-01-10 00:00:00+00:00,0.35124099254608154,,,,,,,
2023-01-11 00:00:00+00:00,0.37415799498558044,,,,,,,
2023-01-12 00:00:00+00:00,0.37519699335098267,,,,,,,
2023-01-13 00:00:00+00:00,0.3858039975166321,,,,,,,
2023-01-14 00:00:00+00:00,0.39544299244880676,,,,,,,
2023-01-15 00:00:00+00:00,0.38488098978996277,,,,,,,
2023-01-16 00:00:00+00:00,0.38657599687576294,,,,,,,
2023-01-17 00:00:00+00:00,0.3877109885215759,,,,,,,
2023-01-18 00:00:00+00:00,0.3794519901275635,,,,,,,
2023-01-19 00:00:00+00:00,0.3937849998474121,,,,,,,
2023-01-20 00:00:00+00:00,0.41334399580955505,,,,,,,
2023-01-21 00:00:00+00:00,0.403533011674881,,,,,,,
2023-01-22 00:00:00+00:00,0.400967001914978,,,,,,,
2023-01-23 00:00:00+00:00,0.4249430000782013,,,,,,,
2023-01-24 00:00:00+00:00,0.40770700573921204,,,,,,,
2023-01-25 00:00:00+00:00,0.41769298911094666,,,,,,,
2023-01-26 00:00:00+00:00,0.4101029932498932,,,,,,,
2023-01-27 00:00:00+00:00,0.41279101371765137,,,,,,,
2023-01-28 00:00:00+00:00,0.40813401341438293,,,,,,,
2023-01-29 00:00:00+00:00,0.41376399993896484,,,,,,,
2023-01-30 00:00:00+00:00,0.39459100365638733,,,,,,,
2023-01-31 00:00:00+00:00,0.4063889980316162,,,,,,,
2023-02-01 00:00:00+00:00,0.41389200091362,,,,,,,
2023-02-02 00:00:00+00:00,0.40974700450897217,,,,,,,
2023-02-03 00:00:00+00:00,0.4122050106525421,,,,,,,
2023-02-04 00:00:00+00:00,0.4113050103187561,,,,,,,
2023-02-05 00:00:00+00:00,0.3989369869232178,,,,,,,
2023-02-06 00:00:00+00:00,0.3928239941596985,,,,,,,
2023-02-07 00:00:00+00:00,0.403903990983963,,,,,,,
2023-02-08 00:00:00+00:00,0.39805200695991516,,,,,,,
2023-02-09 00:00:00+00:00,0.38246598839759827,,,,,,,
2023-02-10 00:00:00+00:00,0.38264501094818115,,,,,,,
2023-02-11 00:00:00+00:00,0.38400799036026,,,,,,,
2023-02-12 00:00:00+00:00,0.3752819895744324,,,,,,,
2023-02-13 00:00:00+00:00,0.3716750144958496,,,,,,,
2023-02-14 00:00:00+00:00,0.382407009601593,,,,,,,
2023-02-15 00:00:00+00:00,0.4013519883155823,,,,,,,
2023-02-16 00:00:00+00:00,0.3851569890975952,,,,,,,
2023-02-17 00:00:00+00:00,0.3953019976615906,,,,,,,
2023-02-18 00:00:00+00:00,0.3946300148963928,,,,,,,
2023-02-19 00:00:00+00:00,0.38631701469421387,,,,,,,
2023-02-20 00:00:00+00:00,0.3985249996185303,,,,,,,
2023-02-21 00:00:00+00:00,0.3919050097465515,,,,,,,
2023-02-22 00:00:00+00:00,0.3955860137939453,,,,,,,
2023-02-23 00:00:00+00:00,0.38912999629974365,,,,,,,
2023-02-24 00:00:00+00:00,0.37847700715065,,,,,,,
2023-02-25 00:00:00+00:00,0.3780849874019623,,,,,,,
2023-02-26 00:00:00+00:00,0.37804099917411804,,,,,,,
2023-02-27 00:00:00+00:00,0.3791149854660034,,,,,,,
2023-02-28 00:00:00+00:00,0.3771499991416931,,,,,,,
2023-03-01 00:00:00+00:00,0.38387900590896606,,,,,,,
2023-03-02 00:00:00+00:00,0.3775799870491028,,,,,,,
2023-03-03 00:00:00+00:00,0.3776710033416748,,,,,,,
